"211","32.69","7.34","1084.86","98","2021-10-20 12:56:41",NULL
"212","32.69","7.35","1084.86","98","2021-10-20 12:56:49",NULL
"213","32.63","7.35","1084.86","98","2021-10-20 12:56:58",NULL
"214","32.63","7.35","1084.86","98","2021-10-20 12:57:06",NULL
"215","32.63","7.35","1084.86","91","2021-10-20 12:57:15",NULL
"216","32.63","7.35","1084.86","94","2021-10-20 12:57:23",NULL
"217","32.63","7.36","1084.87","69","2021-10-20 12:57:32",NULL
"218","32.63","7.35","1084.86","75","2021-10-20 12:57:40",NULL
"219","32.56","7.35","1084.86","75","2021-10-20 12:57:48",NULL
"220","32.63","7.35","1084.86","62","2021-10-20 12:57:57",NULL
"221","32.63","7.36","1084.86","-190","2021-10-20 12:58:05",NULL
"222","32.56","7.35","1084.86","58","2021-10-20 12:58:14",NULL
"223","32.63","7.35","1084.86","90","2021-10-20 12:58:22",NULL
"224","32.63","7.39","1084.87","89","2021-10-20 12:58:30",NULL
"225","32.63","7.37","1084.86","89","2021-10-20 12:58:39",NULL
"226","32.56","7.35","1084.86","98","2021-10-20 12:58:47",NULL
"227","32.56","7.35","1084.86","86","2021-10-20 12:58:56",NULL
"228","32.56","7.36","1084.86","-193","2021-10-20 12:59:04",NULL
"229","32.63","7.36","1084.86","76","2021-10-20 12:59:13",NULL
"230","32.56","7.34","1084.86","97","2021-10-20 12:59:21",NULL
"231","32.56","7.35","1084.86","97","2021-10-20 12:59:29",NULL
"232","32.56","7.35","1084.86","97","2021-10-20 12:59:38",NULL
"233","32.56","7.35","1084.86","83","2021-10-20 12:59:46",NULL
"234","32.56","7.34","1084.86","-210","2021-10-20 12:59:55",NULL
"235","32.56","7.34","1084.86","-260","2021-10-20 13:00:03",NULL
"236","32.50","7.34","1084.87","-260","2021-10-20 13:00:12",NULL
"237","32.56","7.34","1084.86","-260","2021-10-20 13:00:20",NULL
"238","32.50","7.34","1084.86","96","2021-10-20 13:00:29",NULL
"239","32.50","7.34","1084.86","93","2021-10-20 13:00:37",NULL
"240","32.50","7.33","1084.86","92","2021-10-20 13:00:45",NULL
"241","32.50","7.33","1084.86","55","2021-10-20 13:00:54",NULL
"242","32.50","7.33","1084.87","-460","2021-10-20 13:01:03",NULL
"243","32.50","7.39","1084.86","-460","2021-10-20 13:01:11",NULL
"244","32.50","7.39","1084.86","47","2021-10-20 13:01:19",NULL
"245","32.50","7.39","1084.87","-460","2021-10-20 13:01:28",NULL
"246","32.50","7.38","1084.86","-288","2021-10-20 13:01:36",NULL
"247","32.56","7.38","1084.86","-460","2021-10-20 13:01:45",NULL
"248","32.56","7.36","1084.86","-460","2021-10-20 13:01:54",NULL
"249","32.56","7.35","1084.87","-460","2021-10-20 13:02:02",NULL
"250","32.56","7.34","1084.86","-460","2021-10-20 13:02:10",NULL
"251","32.56","7.37","1084.86","58","2021-10-20 13:02:19",NULL
"252","32.56","7.36","1084.86","58","2021-10-20 13:02:27",NULL
"253","32.56","7.35","1084.86","58","2021-10-20 13:02:36",NULL
"254","32.56","7.35","1084.86","-460","2021-10-20 13:02:44",NULL
"255","32.63","7.38","1084.87","49","2021-10-20 13:02:52",NULL
"256","32.69","7.37","1084.87","56","2021-10-20 13:03:01",NULL
"257","32.75","7.35","1084.86","52","2021-10-20 13:03:09",NULL
"258","32.81","7.33","1084.87","48","2021-10-20 13:03:18",NULL
"259","32.75","7.33","1084.86","-460","2021-10-20 13:03:26",NULL
"260","32.75","7.32","1084.86","36","2021-10-20 13:03:34",NULL
"261","32.75","7.31","1084.86","46","2021-10-20 13:03:43",NULL
"262","32.75","7.31","1084.86","47","2021-10-20 13:03:51",NULL
"263","32.81","7.32","1084.86","53","2021-10-20 13:04:00",NULL
"264","32.81","7.32","1084.86","48","2021-10-20 13:04:08",NULL
"265","32.81","7.31","1084.86","49","2021-10-20 13:04:16",NULL
"266","32.88","7.30","1084.87","49","2021-10-20 13:04:22",NULL
"267","32.81","7.32","1084.86","47","2021-10-20 13:04:30",NULL
"268","32.81","7.33","1084.86","46","2021-10-20 13:04:38",NULL
"269","32.81","7.31","1084.86","49","2021-10-20 13:04:47",NULL
"270","32.75","7.31","1084.86","45","2021-10-20 13:04:55",NULL
"271","32.81","7.31","1084.86","47","2021-10-20 13:05:03",NULL
"272","32.88","7.32","1084.86","52","2021-10-20 13:05:12",NULL
"273","32.88","7.33","1084.86","46","2021-10-20 13:05:20",NULL
"274","32.88","7.32","1084.86","-460","2021-10-20 13:05:29",NULL
"275","32.88","7.32","1084.86","53","2021-10-20 13:05:37",NULL
"276","32.88","7.32","1084.87","-460","2021-10-20 13:05:46",NULL
"277","32.88","7.34","1084.86","50","2021-10-20 13:05:54",NULL
"278","32.88","7.32","1084.86","41","2021-10-20 13:06:03",NULL
"279","32.94","7.30","1084.87","53","2021-10-20 13:06:11",NULL
"280","32.94","7.29","1084.86","55","2021-10-20 13:06:20",NULL
"281","32.94","7.30","1084.86","57","2021-10-20 13:06:28",NULL
"282","33.00","7.30","1084.86","58","2021-10-20 13:06:36",NULL
"283","33.00","7.30","1084.87","52","2021-10-20 13:06:45",NULL
"284","33.00","7.31","1084.86","42","2021-10-20 13:06:53",NULL
"285","33.06","7.31","1084.87","43","2021-10-20 13:07:01",NULL
"286","33.06","7.32","1084.86","43","2021-10-20 13:07:10",NULL
"287","33.00","7.32","1084.87","45","2021-10-20 13:07:18",NULL
"288","33.06","7.33","1084.86","52","2021-10-20 13:07:26",NULL
"289","33.06","7.33","1084.86","53","2021-10-20 13:07:35",NULL
"290","33.13","7.31","1084.86","45","2021-10-20 13:07:43",NULL
"291","33.06","7.31","1084.86","54","2021-10-20 13:07:52",NULL
"292","33.06","7.30","1084.86","63","2021-10-20 13:08:00",NULL
"293","33.13","7.31","1084.86","-460","2021-10-20 13:08:08",NULL
"294","33.06","7.30","1084.86","-460","2021-10-20 13:08:17",NULL
"295","33.06","7.30","1084.86","33","2021-10-20 13:08:25",NULL
"296","33.13","7.29","1084.86","-460","2021-10-20 13:08:34",NULL
